Port,Country,Latitude,Longitude,Temperature (°C),Weather,Wind (m/s),Safety Status,Updated_At
Botnaneset - Flora,Norway,61.6167,5.0667,12.91,Scattered clouds,9.02,⚠ Moderate,2025-08-23 22:03:03
Botnhamn,Norway,69.5167,17.9,10.3,Moderate rain,4.37,✅ Safe,2025-08-23 22:03:04
Bovagen - Radoy,Norway,60.7,4.9167,13.96,Clear sky,11.07,⚡ Dangerous,2025-08-23 22:03:06
Brandasund,Norway,59.9,5.1,13.61,Clear sky,12.76,⚡ Dangerous,2025-08-23 22:03:07
Brandsfjord,Norway,64.1833,10.35,9.4,Overcast clouds,9.39,⚠ Moderate,2025-08-23 22:03:08
Brattvag,Norway,62.6,6.4333,11.78,Overcast clouds,4.5,✅ Safe,2025-08-23 22:03:10
Breiviga,Norway,59.0833,5.9,14.41,Clear sky,9.74,⚠ Moderate,2025-08-23 22:03:11
Breivikbotn,Norway,70.5833,22.2833,10.41,Overcast clouds,2.29,✅ Safe,2025-08-23 22:03:13
Brekstad,Norway,63.6833,9.6833,11.39,Overcast clouds,8.32,⚠ Moderate,2025-08-23 22:03:14
Brensholmen,Norway,69.6,18.0333,10.43,Overcast clouds,4.94,✅ Safe,2025-08-23 22:03:15
Brettesnes,Norway,68.2333,14.8667,9.46,Overcast clouds,3.61,✅ Safe,2025-08-23 22:03:17
Brevik,Norway,59.05,9.7,17.96,Few clouds,4.37,✅ Safe,2025-08-23 22:03:18
Bronnoysund,Norway,65.4667,12.2,12.4,Overcast clouds,11.37,⚡ Dangerous,2025-08-23 22:03:19
Bugoynes,Norway,69.9667,29.6333,10.89,Broken clouds,5.11,⚠ Moderate,2025-08-23 22:03:21
Burfjord,Norway,69.9333,22.05,9.76,Overcast clouds,2.48,✅ Safe,2025-08-23 22:03:22
Buvika,Norway,63.3117075,10.1863673,10.94,Broken clouds,6.35,⚠ Moderate,2025-08-23 22:03:24
Byggnes - Karmoy,Norway,59.3,5.3,15.72,Few clouds,11.13,⚡ Dangerous,2025-08-23 22:03:25
Bygstad,Norway,61.3833,5.6667,12.62,Overcast clouds,1.47,✅ Safe,2025-08-23 22:03:27
Byrknesoy,Norway,60.9,4.8333,12.91,Few clouds,10.25,⚡ Dangerous,2025-08-23 22:03:28
