Port,Country,Latitude,Longitude,Temperature (°C),Weather,Wind (m/s),Safety Status,Updated_At
Portsmouth,Dominica,15.5667,-61.45,28.8,Broken clouds,1.54,✅ Safe,2025-08-23 17:32:29
Roseau,Dominica,15.3091676,-61.3793554,28.25,Broken clouds,3.48,✅ Safe,2025-08-23 17:32:31
