Port,Country,Latitude,Longitude,Temperature (°C),Weather,Wind (m/s),Safety Status,Updated_At
Norre Snede,Denmark,55.95,9.3833,18.04,Clear sky,4.93,✅ Safe,2025-08-23 19:11:34
Nykobing Falster,Denmark,54.7667,11.8833,18.28,Broken clouds,9.09,⚠ Moderate,2025-08-23 19:11:36
Nykobing Mors,Denmark,56.7833,8.85,17.97,Clear sky,5.03,⚠ Moderate,2025-08-23 19:11:37
Nykobing Sjaelland,Denmark,55.9167,11.6667,16.95,Clear sky,9.38,⚠ Moderate,2025-08-23 19:11:39
Nyrup,Denmark,55.6,11.6667,16.74,Few clouds,7.85,⚠ Moderate,2025-08-23 19:11:40
Rodby,Denmark,54.6833,11.3833,18.4,Clear sky,9.23,⚠ Moderate,2025-08-23 19:11:41
Rodbyhavn,Denmark,54.65,11.35,16.66,Clear sky,9.63,⚠ Moderate,2025-08-23 19:11:43
Rodekro,Denmark,55.0667,9.3167,18.81,Scattered clouds,6.74,⚠ Moderate,2025-08-23 19:11:44
Rodvig Havn,Denmark,55.25,12.3667,16.92,Clear sky,9.66,⚠ Moderate,2025-08-23 19:11:45
Romo,Denmark,55.1333,8.5167,17.95,Clear sky,9.07,⚠ Moderate,2025-08-23 19:11:47
Rude,Denmark,56.0,10.2333,17.39,Clear sky,6.18,⚠ Moderate,2025-08-23 19:11:48
Ryslinge,Denmark,55.25,10.55,17.87,Clear sky,6.28,⚠ Moderate,2025-08-23 19:11:50
Saby,Denmark,57.3333,10.5333,16.48,Clear sky,6.22,⚠ Moderate,2025-08-23 19:11:52
Sandved,Denmark,55.2667,11.5333,17.2,Scattered clouds,7.93,⚠ Moderate,2025-08-23 19:11:54
Sandvig,Denmark,55.2833,14.7833,15.93,Scattered clouds,3.9,✅ Safe,2025-08-23 19:11:55
Skodsborg,Denmark,55.8167,12.5667,16.7,Clear sky,6.75,⚠ Moderate,2025-08-23 19:11:57
Skovshoved,Denmark,55.7667,12.6,16.85,Clear sky,7.17,⚠ Moderate,2025-08-23 19:11:58
Snertinge,Denmark,55.0667,11.9167,17.44,Scattered clouds,8.86,⚠ Moderate,2025-08-23 19:11:59
Sollested,Denmark,55.3,10.05,18.39,Few clouds,5.27,⚠ Moderate,2025-08-23 19:12:01
Sonderborg,Denmark,54.9,9.7833,18.7,Clear sky,5.62,⚠ Moderate,2025-08-23 19:12:03
