Port,Country,Latitude,Longitude,Temperature (°C),Weather,Wind (m/s),Safety Status,Updated_At
Abu Alandah,Jordan,31.9,35.9667,29.81,Clear sky,6.88,⚠ Moderate,2025-08-23 16:39:59
Al 'Aqabah,Jordan,29.5333,35.0,39.03,Clear sky,6.24,⚠ Moderate,2025-08-23 16:40:00
'Aqaba,Jordan,29.5167,35.0,39.03,Clear sky,6.24,⚠ Moderate,2025-08-23 16:40:02
