Port,Country,Latitude,Longitude,Temperature (°C),Weather,Wind (m/s),Safety Status,Updated_At
Ispringen,Germany,48.9167,8.6667,19.25,Broken clouds,4.41,✅ Safe,2025-08-23 18:57:33
Issum,Germany,51.5333,6.4167,19.0,Broken clouds,3.78,✅ Safe,2025-08-23 18:57:34
Jemgum,Germany,53.2667,7.3833,18.39,Overcast clouds,6.29,⚠ Moderate,2025-08-23 18:57:36
Jettingen,Germany,48.3833,10.4167,18.78,Broken clouds,4.47,✅ Safe,2025-08-23 18:57:38
Jossen,Germany,52.4,9.0,17.98,Overcast clouds,7.07,⚠ Moderate,2025-08-23 18:57:39
Juist,Germany,53.6833,7.0,16.66,Few clouds,8.16,⚠ Moderate,2025-08-23 18:57:41
Kaimt,Germany,50.0167,7.1667,17.59,Overcast clouds,2.49,✅ Safe,2025-08-23 18:57:43
Kallstadt,Germany,49.4833,8.1667,18.55,Overcast clouds,3.89,✅ Safe,2025-08-23 18:57:45
Karnin,Germany,54.3,12.8,16.75,Overcast clouds,8.45,⚠ Moderate,2025-08-23 18:57:46
Karthaus,Germany,51.8667,7.3,18.31,Broken clouds,4.79,✅ Safe,2025-08-23 18:57:48
Kenn,Germany,49.8,6.7167,18.72,Overcast clouds,3.42,✅ Safe,2025-08-23 18:57:49
Kesselstadt,Germany,50.1167,8.8833,18.74,Overcast clouds,4.71,✅ Safe,2025-08-23 18:57:50
Kettenheim,Germany,49.7167,8.1,18.44,Overcast clouds,4.38,✅ Safe,2025-08-23 18:57:52
Kiel,Germany,54.3333,10.1333,18.43,Clear sky,6.08,⚠ Moderate,2025-08-23 18:57:54
Kietz,Germany,52.5667,14.6167,15.45,Overcast clouds,7.09,⚠ Moderate,2025-08-23 18:57:56
Kinderbeuern,Germany,50.0,7.0167,18.14,Overcast clouds,3.35,✅ Safe,2025-08-23 18:57:57
Kipfenberg,Germany,48.95,11.3833,17.69,Broken clouds,4.94,✅ Safe,2025-08-23 18:57:59
Kirchhellen,Germany,51.6,6.9333,18.6,Scattered clouds,3.44,✅ Safe,2025-08-23 18:58:02
Kirchmoser,Germany,52.3667,12.4167,16.86,Overcast clouds,4.89,✅ Safe,2025-08-23 18:58:03
Kirschfurt,Germany,50.1667,10.3667,17.28,Broken clouds,6.43,⚠ Moderate,2025-08-23 18:58:05
Kolenfeld,Germany,52.3833,9.45,17.87,Overcast clouds,6.54,⚠ Moderate,2025-08-23 18:58:06
Koln,Germany,50.95,6.9333,18.76,Overcast clouds,3.97,✅ Safe,2025-08-23 18:58:08
Konigs Wusterhausen,Germany,52.2833,13.6167,16.02,Overcast clouds,5.51,⚠ Moderate,2025-08-23 18:58:10
Konigsmoor,Germany,53.6667,9.35,18.32,Clear sky,6.72,⚠ Moderate,2025-08-23 18:58:12
Kosbach,Germany,49.6,10.9333,18.13,Overcast clouds,5.19,⚠ Moderate,2025-08-23 18:58:14
Kosten,Germany,50.15,11.0167,17.01,Scattered clouds,4.33,✅ Safe,2025-08-23 18:58:15
Kovenig,Germany,49.9833,7.1167,17.38,Overcast clouds,2.55,✅ Safe,2025-08-23 18:58:17
Kranzberg,Germany,48.4,11.6167,18.08,Overcast clouds,4.94,✅ Safe,2025-08-23 18:58:18
Krautsand,Germany,53.75,9.3833,18.34,Clear sky,6.41,⚠ Moderate,2025-08-23 18:58:20
Krefeld,Germany,51.3333,6.5667,18.89,Overcast clouds,3.0,✅ Safe,2025-08-23 18:58:22
Kriegenbrunn,Germany,49.55,10.95,18.21,Overcast clouds,5.64,⚠ Moderate,2025-08-23 18:58:24
Kronskamp,Germany,53.9333,12.3167,17.08,Few clouds,8.08,⚠ Moderate,2025-08-23 18:58:26
Kunkemuhle,Germany,52.4,7.3667,18.45,Overcast clouds,5.84,⚠ Moderate,2025-08-23 18:58:27
Lahde,Germany,52.3667,9.0,17.99,Overcast clouds,7.11,⚠ Moderate,2025-08-23 18:58:29
Landau in der Pfalz,Germany,49.2,8.1167,19.78,Overcast clouds,4.12,✅ Safe,2025-08-23 18:58:31
Landkreis Ammerland,Germany,53.2167,8.0167,18.21,Light rain,6.27,⚠ Moderate,2025-08-23 18:58:32
Langballig,Germany,54.8,9.6333,18.45,Clear sky,4.79,✅ Safe,2025-08-23 18:58:34
Langendamm,Germany,54.3,12.4667,16.42,Scattered clouds,8.96,⚠ Moderate,2025-08-23 18:58:36
Langeoog,Germany,53.75,7.4833,18.22,Clear sky,8.8,⚠ Moderate,2025-08-23 18:58:38
Langewiesen,Germany,50.6667,10.9833,15.63,Overcast clouds,5.0,⚠ Moderate,2025-08-23 18:58:40
Langsur,Germany,49.7167,6.5,18.18,Overcast clouds,4.25,✅ Safe,2025-08-23 18:58:42
Lankwitz,Germany,52.4333,13.35,16.0,Overcast clouds,5.77,⚠ Moderate,2025-08-23 18:58:44
Lathen,Germany,52.8667,7.3167,18.45,Overcast clouds,5.75,⚠ Moderate,2025-08-23 18:58:45
Laubegast,Germany,51.0333,13.8333,16.4,Overcast clouds,4.99,✅ Safe,2025-08-23 18:58:47
Laubenheim,Germany,49.9167,7.9,18.12,Overcast clouds,4.26,✅ Safe,2025-08-23 18:58:49
Lauenburg/Elbe,Germany,53.3667,10.5667,17.88,Light rain,5.77,⚠ Moderate,2025-08-23 18:58:51
Laussig,Germany,51.55,12.6333,16.74,Broken clouds,6.69,⚠ Moderate,2025-08-23 18:58:52
Leina,Germany,50.9,10.6167,16.59,Overcast clouds,4.67,✅ Safe,2025-08-23 18:58:54
Leinatal,Germany,50.9,10.6333,16.59,Overcast clouds,4.67,✅ Safe,2025-08-23 18:58:56
Leipheim,Germany,48.4333,10.2333,18.73,Overcast clouds,4.52,✅ Safe,2025-08-23 18:58:57
Leissnitz,Germany,52.1167,14.2167,15.83,Moderate rain,5.25,⚠ Moderate,2025-08-23 18:58:59
Lembruch,Germany,52.5333,8.35,18.01,Overcast clouds,6.33,⚠ Moderate,2025-08-23 18:59:00
Lemwerder,Germany,53.1667,8.6167,18.08,Moderate rain,6.2,⚠ Moderate,2025-08-23 18:59:02
Letmathe,Germany,51.3667,7.6,17.04,Clear sky,3.3,✅ Safe,2025-08-23 18:59:04
Leverkusen,Germany,51.0333,7.0,18.76,Overcast clouds,3.7,✅ Safe,2025-08-23 18:59:05
Lich,Germany,50.5167,8.8167,17.5,Broken clouds,5.34,⚠ Moderate,2025-08-23 18:59:07
Lichterfelde,Germany,52.8667,13.75,15.43,Overcast clouds,5.68,⚠ Moderate,2025-08-23 18:59:09
Liebenau,Germany,52.6,9.1,17.87,Overcast clouds,6.81,⚠ Moderate,2025-08-23 18:59:10
Liepgarten,Germany,53.7167,14.0167,14.98,Light rain,6.3,⚠ Moderate,2025-08-23 18:59:12
Lieser,Germany,49.9167,7.0167,18.08,Overcast clouds,3.26,✅ Safe,2025-08-23 18:59:14
Limeshain,Germany,50.2691039,8.9956558,18.21,Overcast clouds,6.02,⚠ Moderate,2025-08-23 18:59:16
Lindau,Germany,47.55,9.6833,20.31,Overcast clouds,1.76,✅ Safe,2025-08-23 18:59:18
Linz am Rhein,Germany,50.5667,7.2833,18.3,Overcast clouds,2.7,✅ Safe,2025-08-23 18:59:20
Lohnerheide,Germany,52.1833,8.6833,17.95,Light rain,6.72,⚠ Moderate,2025-08-23 18:59:21
Longen,Germany,49.8,6.7833,18.66,Overcast clouds,3.33,✅ Safe,2025-08-23 18:59:23
Loschwitz,Germany,51.05,13.8167,16.4,Overcast clouds,4.99,✅ Safe,2025-08-23 18:59:25
Ludwigsau,Germany,50.8833,9.7333,17.13,Broken clouds,4.35,✅ Safe,2025-08-23 18:59:27
Ludwigshafen,Germany,49.4667,8.4333,19.87,Overcast clouds,4.26,✅ Safe,2025-08-23 18:59:29
Ludwigshohe,Germany,49.8167,8.35,18.87,Overcast clouds,4.24,✅ Safe,2025-08-23 18:59:31
Lulsdorf,Germany,50.8333,6.9833,18.79,Overcast clouds,3.44,✅ Safe,2025-08-23 18:59:32
Lunow,Germany,52.9167,14.1167,15.38,Overcast clouds,7.34,⚠ Moderate,2025-08-23 18:59:34
Lutgenrode,Germany,51.6333,9.9167,17.25,Overcast clouds,6.24,⚠ Moderate,2025-08-23 18:59:36
Lutjenburg,Germany,54.3,10.6,17.88,Clear sky,6.77,⚠ Moderate,2025-08-23 18:59:37
Mainzlar,Germany,50.6620715,8.7580771,17.2,Broken clouds,5.37,⚠ Moderate,2025-08-23 18:59:39
Malente,Germany,54.1667,10.55,18.04,Clear sky,6.38,⚠ Moderate,2025-08-23 18:59:40
Malsfeld,Germany,51.0833,9.5333,17.45,Scattered clouds,6.09,⚠ Moderate,2025-08-23 18:59:42
Mammendorf,Germany,48.2,11.15,17.96,Broken clouds,5.06,⚠ Moderate,2025-08-23 18:59:43
Mamming,Germany,48.65,12.6,18.25,Broken clouds,5.86,⚠ Moderate,2025-08-23 18:59:45
Mannheim,Germany,49.4833,8.45,19.82,Overcast clouds,4.21,✅ Safe,2025-08-23 18:59:46
Marcardsmoor,Germany,53.45,7.7167,18.28,Scattered clouds,7.43,⚠ Moderate,2025-08-23 18:59:48
Mariensiel,Germany,53.5,8.05,18.28,Scattered clouds,7.44,⚠ Moderate,2025-08-23 18:59:49
Maxau,Germany,49.0333,8.3167,20.68,Overcast clouds,4.19,✅ Safe,2025-08-23 18:59:51
Maximiliansau,Germany,49.0333,8.3,20.68,Overcast clouds,4.19,✅ Safe,2025-08-23 18:59:52
Mehring,Germany,49.8,6.8167,17.21,Overcast clouds,3.26,✅ Safe,2025-08-23 18:59:53
Mehrum,Germany,52.3,10.1,17.7,Overcast clouds,6.99,⚠ Moderate,2025-08-23 18:59:55
Meiderich,Germany,51.4667,6.7667,18.89,Overcast clouds,2.86,✅ Safe,2025-08-23 18:59:57
Meineweh,Germany,51.0833,11.9833,16.43,Light rain,7.25,⚠ Moderate,2025-08-23 18:59:59
Meissen,Germany,51.15,13.4833,16.58,Broken clouds,7.12,⚠ Moderate,2025-08-23 19:00:01
Mellensee,Germany,52.1833,13.4,17.19,Light rain,5.93,⚠ Moderate,2025-08-23 19:00:03
Memmert,Germany,53.6333,6.9,18.14,Light rain,7.52,⚠ Moderate,2025-08-23 19:00:05
Mescherin,Germany,53.25,14.4333,15.13,Light rain,7.45,⚠ Moderate,2025-08-23 19:00:06
Michelbach am Heuchelberg,Germany,49.0667,8.9333,19.76,Broken clouds,6.05,⚠ Moderate,2025-08-23 19:00:08
Minden,Germany,52.2833,8.9,18.05,Overcast clouds,5.65,⚠ Moderate,2025-08-23 19:00:10
Minheim,Germany,49.8667,6.9333,17.1,Overcast clouds,2.56,✅ Safe,2025-08-23 19:00:12
Minsen,Germany,53.7,7.9667,18.24,Few clouds,7.77,⚠ Moderate,2025-08-23 19:00:13
Misburg,Germany,52.3667,9.85,18.38,Overcast clouds,6.45,⚠ Moderate,2025-08-23 19:00:15
Mittelsburen,Germany,53.1333,8.6667,18.34,Light rain,6.27,⚠ Moderate,2025-08-23 19:00:17
Mogglingen,Germany,48.8167,9.9667,19.21,Broken clouds,3.94,✅ Safe,2025-08-23 19:00:19
Mommenheim,Germany,49.8667,8.25,18.7,Broken clouds,3.85,✅ Safe,2025-08-23 19:00:21
Monchweiler,Germany,48.1,8.4333,17.5,Overcast clouds,3.87,✅ Safe,2025-08-23 19:00:23
Mondorf,Germany,50.7833,7.0667,18.27,Overcast clouds,2.78,✅ Safe,2025-08-23 19:00:25
Monheim,Germany,48.8333,10.8333,18.58,Broken clouds,5.17,⚠ Moderate,2025-08-23 19:00:27
Motzen,Germany,53.1667,8.5667,18.58,Light rain,5.9,⚠ Moderate,2025-08-23 19:00:29
Muglitztal,Germany,50.9333,13.8333,15.56,Light rain,5.67,⚠ Moderate,2025-08-23 19:00:31
Muhlberg,Germany,51.4333,13.2167,16.99,Light rain,8.42,⚠ Moderate,2025-08-23 19:00:33
Mulheim,Germany,49.9,7.0,17.27,Overcast clouds,2.07,✅ Safe,2025-08-23 19:00:35
Mulheim an der Ruhr,Germany,51.4333,6.8833,18.94,Scattered clouds,2.93,✅ Safe,2025-08-23 19:00:36
Mulsen,Germany,50.75,12.5667,15.75,Overcast clouds,7.22,⚠ Moderate,2025-08-23 19:00:38
Munchsdorf,Germany,48.5833,12.9,18.63,Overcast clouds,5.36,⚠ Moderate,2025-08-23 19:00:40
Munster,Germany,52.9833,10.0833,17.83,Broken clouds,4.55,✅ Safe,2025-08-23 19:00:42
Munster,Germany,51.9667,7.6333,18.19,Overcast clouds,5.24,⚠ Moderate,2025-08-23 19:00:43
Munster-Sarmsheim,Germany,49.95,7.8833,17.7,Broken clouds,4.28,✅ Safe,2025-08-23 19:00:45
Nahmitz,Germany,52.3333,12.7333,17.44,Overcast clouds,5.54,⚠ Moderate,2025-08-23 19:00:46
Neckartailfingen,Germany,48.6167,9.25,19.76,Broken clouds,2.66,✅ Safe,2025-08-23 19:00:48
Neckarzimmern,Germany,49.3167,9.15,19.28,Broken clouds,5.3,⚠ Moderate,2025-08-23 19:00:50
Neef,Germany,50.1,7.1333,17.13,Overcast clouds,2.61,✅ Safe,2025-08-23 19:00:52
Nessmersiel,Germany,53.6667,7.35,18.17,Few clouds,7.75,⚠ Moderate,2025-08-23 19:00:53
Neuendorf-Hiddensee,Germany,54.524214,13.092862,16.16,Broken clouds,10.39,⚡ Dangerous,2025-08-23 19:00:55
Neuessen,Germany,51.5,7.0,18.77,Few clouds,3.37,✅ Safe,2025-08-23 19:00:56
Neuharlingersiel,Germany,53.7,7.7,17.43,Clear sky,8.06,⚠ Moderate,2025-08-23 19:00:58
Neuhaus an der Oste,Germany,53.8,9.0333,18.36,Clear sky,6.95,⚠ Moderate,2025-08-23 19:01:00
Neukieritzsch,Germany,51.1667,12.4333,17.36,Broken clouds,6.09,⚠ Moderate,2025-08-23 19:01:02
Neuland/Elbe,Germany,53.75,9.3333,18.51,Clear sky,6.65,⚠ Moderate,2025-08-23 19:01:03
Neuleiningen,Germany,49.5333,8.1333,18.03,Overcast clouds,3.25,✅ Safe,2025-08-23 19:01:05
Neumagen-Dhron,Germany,49.85,6.8833,16.43,Overcast clouds,2.53,✅ Safe,2025-08-23 19:01:06
Neumarkt-Sankt Veit,Germany,48.3667,12.5,18.14,Overcast clouds,4.82,✅ Safe,2025-08-23 19:01:08
Neuscharrel,Germany,53.0167,7.7833,18.33,Overcast clouds,5.35,⚠ Moderate,2025-08-23 19:01:09
Neuss,Germany,51.1833,6.6833,18.79,Broken clouds,3.01,✅ Safe,2025-08-23 19:01:11
Neustadt in Holstein,Germany,54.1,10.8167,18.65,Clear sky,6.94,⚠ Moderate,2025-08-23 19:01:12
Neustadt-Glewe,Germany,53.3833,11.5833,17.93,Scattered clouds,7.99,⚠ Moderate,2025-08-23 19:01:14
Niebelsbach,Germany,48.8833,8.5667,20.02,Overcast clouds,4.63,✅ Safe,2025-08-23 19:01:15
Niederdollendorf,Germany,50.7,7.1833,18.14,Overcast clouds,2.82,✅ Safe,2025-08-23 19:01:17
Niederkaina,Germany,51.2,14.4833,15.82,Moderate rain,6.76,⚠ Moderate,2025-08-23 19:01:18
Niederneuching,Germany,48.25,11.85,18.3,Overcast clouds,5.44,⚠ Moderate,2025-08-23 19:01:20
Niehl/Koln,Germany,51.0,6.9667,18.5,Overcast clouds,2.98,✅ Safe,2025-08-23 19:01:22
Nieschutz,Germany,51.2333,13.4333,16.49,Overcast clouds,7.2,⚠ Moderate,2025-08-23 19:01:23
Nobdenitz,Germany,50.8667,12.2833,16.61,Broken clouds,7.38,⚠ Moderate,2025-08-23 19:01:25
Norddeich,Germany,53.6167,7.15,17.63,Few clouds,7.38,⚠ Moderate,2025-08-23 19:01:27
Nordenham,Germany,53.5,8.4833,18.44,Clear sky,7.46,⚠ Moderate,2025-08-23 19:01:29
Nordheim,Germany,49.1,9.1333,20.11,Broken clouds,6.52,⚠ Moderate,2025-08-23 19:01:30
Nordhorn,Germany,52.4333,7.0833,18.44,Broken clouds,5.18,⚠ Moderate,2025-08-23 19:01:32
Nordstrand,Germany,54.5,8.8833,18.32,Clear sky,7.3,⚠ Moderate,2025-08-23 19:01:33
Nurnberg,Germany,49.4333,11.0667,18.51,Overcast clouds,4.9,✅ Safe,2025-08-23 19:01:35
Nusplingen,Germany,48.1333,8.8667,16.26,Overcast clouds,2.87,✅ Safe,2025-08-23 19:01:37
Ober-Abtsteinach,Germany,49.5333,8.7833,17.07,Overcast clouds,4.09,✅ Safe,2025-08-23 19:01:39
Obereiderhafen,Germany,54.3,9.6667,18.84,Clear sky,5.08,⚠ Moderate,2025-08-23 19:01:41
Oberhausen,Germany,51.4667,6.85,19.0,Scattered clouds,3.12,✅ Safe,2025-08-23 19:01:43
Oberhausen an der Nahe,Germany,49.7833,7.75,18.34,Overcast clouds,3.73,✅ Safe,2025-08-23 19:01:45
Oberkotzau,Germany,50.2667,11.9333,14.95,Light rain,6.14,⚠ Moderate,2025-08-23 19:01:46
Ober-Morlen,Germany,50.3667,8.6833,17.63,Broken clouds,4.86,✅ Safe,2025-08-23 19:01:48
Oberthal,Germany,49.5167,7.1,17.09,Overcast clouds,4.05,✅ Safe,2025-08-23 19:01:50
Oberwesel,Germany,50.1167,7.7167,18.43,Broken clouds,3.72,✅ Safe,2025-08-23 19:01:52
Oberwinter,Germany,50.6,7.2,17.14,Overcast clouds,3.27,✅ Safe,2025-08-23 19:01:53
Oestrich-Winkel,Germany,50.0,8.0,17.79,Broken clouds,4.17,✅ Safe,2025-08-23 19:01:55
Offenbach,Germany,50.1,8.7667,18.56,Broken clouds,3.58,✅ Safe,2025-08-23 19:01:56
Oldenburg,Germany,53.1667,8.2,18.43,Overcast clouds,6.1,⚠ Moderate,2025-08-23 19:01:58
Oldendorf,Germany,53.45,8.5167,17.45,Clear sky,7.02,⚠ Moderate,2025-08-23 19:02:00
Oldersum,Germany,53.3333,7.3333,18.39,Overcast clouds,6.44,⚠ Moderate,2025-08-23 19:02:01
Oortkaten,Germany,53.4333,10.1,18.39,Few clouds,5.54,⚠ Moderate,2025-08-23 19:02:03
Orsoy,Germany,51.5167,6.6833,19.0,Scattered clouds,4.0,✅ Safe,2025-08-23 19:02:05
Osloss,Germany,52.4667,10.6833,18.08,Overcast clouds,4.44,✅ Safe,2025-08-23 19:02:07
Osnabruck,Germany,52.2667,8.05,17.97,Overcast clouds,5.14,⚠ Moderate,2025-08-23 19:02:09
Ossenberg,Germany,51.5667,6.5667,18.91,Scattered clouds,4.8,✅ Safe,2025-08-23 19:02:11
Ostermoor,Germany,53.9,9.1833,18.5,Clear sky,6.5,⚠ Moderate,2025-08-23 19:02:12
Osterronfeld,Germany,54.2833,9.7,18.89,Clear sky,4.81,✅ Safe,2025-08-23 19:02:14
Osterwald,Germany,52.1167,9.6167,16.27,Overcast clouds,5.94,⚠ Moderate,2025-08-23 19:02:16
Ostseebad Kuhlungsborn,Germany,54.15,11.75,16.95,Clear sky,11.17,⚡ Dangerous,2025-08-23 19:02:18
Ottendorf,Germany,49.9667,10.7167,17.57,Broken clouds,4.21,✅ Safe,2025-08-23 19:02:20
Otterndorf,Germany,53.8,8.9,18.32,Clear sky,6.79,⚠ Moderate,2025-08-23 19:02:22
Pahlhude,Germany,54.2667,9.3167,18.63,Clear sky,6.32,⚠ Moderate,2025-08-23 19:02:23
Papenburg,Germany,53.0667,7.4,18.39,Overcast clouds,6.07,⚠ Moderate,2025-08-23 19:02:24
Parey,Germany,52.6833,12.25,17.71,Moderate rain,6.01,⚠ Moderate,2025-08-23 19:02:26
Parkentin,Germany,54.0833,11.9833,17.99,Clear sky,9.86,⚠ Moderate,2025-08-23 19:02:28
Passau,Germany,48.5667,13.45,18.45,Broken clouds,4.87,✅ Safe,2025-08-23 19:02:29
Pautzfeld,Germany,49.7667,11.0167,18.03,Broken clouds,5.31,⚠ Moderate,2025-08-23 19:02:30
Peenemunde,Germany,54.1333,13.7833,15.41,Overcast clouds,7.36,⚠ Moderate,2025-08-23 19:02:32
Peine,Germany,52.3167,10.2333,18.17,Overcast clouds,6.45,⚠ Moderate,2025-08-23 19:02:34
Pellworm,Germany,54.5167,8.6333,18.13,Clear sky,8.18,⚠ Moderate,2025-08-23 19:02:36
Pente,Germany,52.3833,7.9667,18.05,Overcast clouds,5.51,⚠ Moderate,2025-08-23 19:02:38
Perrich,Germany,51.65,6.55,18.86,Few clouds,5.31,⚠ Moderate,2025-08-23 19:02:39
Petersdorf,Germany,54.2167,12.4333,17.3,Scattered clouds,8.4,⚠ Moderate,2025-08-23 19:02:41
Pforring,Germany,48.8167,11.6833,19.27,Overcast clouds,5.14,⚠ Moderate,2025-08-23 19:02:42
Pfronten,Germany,47.5833,10.55,16.86,Overcast clouds,2.16,✅ Safe,2025-08-23 19:02:44
Piesberger,Germany,52.3167,8.0167,18.0,Overcast clouds,5.23,⚠ Moderate,2025-08-23 19:02:45
Piesport,Germany,49.8833,6.9167,16.32,Overcast clouds,2.27,✅ Safe,2025-08-23 19:02:47
Piesteritz,Germany,51.8667,12.6,17.17,Light rain,5.27,⚠ Moderate,2025-08-23 19:02:49
Platten,Germany,49.95,6.9667,17.53,Overcast clouds,1.58,✅ Safe,2025-08-23 19:02:51
Plessa,Germany,51.45,13.6167,16.65,Heavy intensity rain,7.99,⚠ Moderate,2025-08-23 19:02:53
Pliezhausen,Germany,48.55,9.2,20.13,Broken clouds,2.32,✅ Safe,2025-08-23 19:02:54
Pollhagen,Germany,52.3833,9.2,18.13,Overcast clouds,6.16,⚠ Moderate,2025-08-23 19:02:56
Potsdam,Germany,52.4,13.0667,17.29,Moderate rain,6.25,⚠ Moderate,2025-08-23 19:02:58
Prettin,Germany,51.6667,12.9167,17.08,Overcast clouds,6.14,⚠ Moderate,2025-08-23 19:02:59
Pruchten,Germany,54.3833,12.6667,17.09,Broken clouds,8.88,⚠ Moderate,2025-08-23 19:03:01
Putzkau,Germany,51.1,14.2167,15.13,Light rain,6.31,⚠ Moderate,2025-08-23 19:03:02
Radeburg,Germany,51.2167,13.7167,16.18,Overcast clouds,6.73,⚠ Moderate,2025-08-23 19:03:04
Rech,Germany,50.5167,7.0333,16.62,Overcast clouds,3.84,✅ Safe,2025-08-23 19:03:06
Rechlin,Germany,53.3333,12.7167,16.71,Few clouds,6.93,⚠ Moderate,2025-08-23 19:03:08
Recke,Germany,52.3833,7.7167,18.11,Overcast clouds,5.28,⚠ Moderate,2025-08-23 19:03:10
Reepsholt,Germany,53.4833,7.8333,18.38,Broken clouds,7.1,⚠ Moderate,2025-08-23 19:03:12
Reichartshausen,Germany,49.35,8.9333,18.76,Overcast clouds,4.63,✅ Safe,2025-08-23 19:03:13
Reichenbach an der Fils,Germany,48.7167,9.4667,20.59,Broken clouds,2.81,✅ Safe,2025-08-23 19:03:15
Rethem,Germany,52.7833,9.3833,18.39,Overcast clouds,6.24,⚠ Moderate,2025-08-23 19:03:16
Rheinberg,Germany,51.55,6.5833,18.9,Scattered clouds,4.64,✅ Safe,2025-08-23 19:03:18
Rheinsberg,Germany,53.1,12.8833,16.9,Broken clouds,6.52,⚠ Moderate,2025-08-23 19:03:20
Riedlhutte,Germany,48.9,13.35,15.57,Broken clouds,4.07,✅ Safe,2025-08-23 19:03:22
Rieneck,Germany,50.0833,9.6333,17.31,Broken clouds,4.89,✅ Safe,2025-08-23 19:03:23
Riesenbeck,Germany,52.2667,7.6167,18.35,Overcast clouds,5.25,⚠ Moderate,2025-08-23 19:03:25
Rodersheim,Germany,49.4333,8.25,19.32,Overcast clouds,3.69,✅ Safe,2025-08-23 19:03:26
Rostock,Germany,54.0833,12.1333,17.88,Clear sky,9.32,⚠ Moderate,2025-08-23 19:03:28
Rot an der Rot,Germany,48.0,10.0167,18.46,Broken clouds,3.18,✅ Safe,2025-08-23 19:03:30
Rotenburg an der Fulda,Germany,51.0,9.7333,18.17,Scattered clouds,5.5,⚠ Moderate,2025-08-23 19:03:32
Rothensee,Germany,52.1833,11.6667,18.04,Overcast clouds,7.29,⚠ Moderate,2025-08-23 19:03:33
Rudesheim,Germany,49.85,7.8167,18.1,Broken clouds,4.11,✅ Safe,2025-08-23 19:03:35
Rudesheim am Rhein,Germany,49.9833,7.9167,17.39,Broken clouds,4.27,✅ Safe,2025-08-23 19:03:36
Rudow,Germany,52.4167,13.4833,16.96,Overcast clouds,5.4,⚠ Moderate,2025-08-23 19:03:38
Ruhstorf an der Rott,Germany,48.4333,13.3333,19.0,Overcast clouds,4.95,✅ Safe,2025-08-23 19:03:40
Runthe,Germany,51.6333,7.65,18.35,Broken clouds,5.05,⚠ Moderate,2025-08-23 19:03:42
Rusbend,Germany,52.3167,9.0667,18.17,Overcast clouds,6.05,⚠ Moderate,2025-08-23 19:03:43
Russelsheim,Germany,49.9833,8.4333,19.01,Broken clouds,2.74,✅ Safe,2025-08-23 19:03:45
Salbke,Germany,52.0833,11.6667,18.01,Overcast clouds,6.99,⚠ Moderate,2025-08-23 19:03:46
Salzgitter,Germany,52.15,10.3167,18.03,Light rain,6.18,⚠ Moderate,2025-08-23 19:03:48
Salzmunde,Germany,51.5333,11.8333,17.65,Broken clouds,8.82,⚠ Moderate,2025-08-23 19:03:50
Sankt Margarethen,Germany,53.9,9.25,18.62,Clear sky,6.38,⚠ Moderate,2025-08-23 19:03:52
Schechingen,Germany,48.8667,9.9167,18.98,Broken clouds,3.75,✅ Safe,2025-08-23 19:03:54
Schelldorf,Germany,52.4667,11.9833,17.84,Overcast clouds,6.02,⚠ Moderate,2025-08-23 19:03:55
Schleiden,Germany,50.5167,6.4667,15.68,Broken clouds,4.3,✅ Safe,2025-08-23 19:03:57
Schmedehausen,Germany,52.1,7.7167,18.3,Overcast clouds,5.56,⚠ Moderate,2025-08-23 19:03:59
Schnackenburg,Germany,53.0333,11.5667,18.14,Overcast clouds,6.82,⚠ Moderate,2025-08-23 19:04:01
Schonebeck,Germany,52.0167,11.7333,17.96,Overcast clouds,6.67,⚠ Moderate,2025-08-23 19:04:03
Schonfeld,Germany,51.3,13.7,16.32,Overcast clouds,7.26,⚠ Moderate,2025-08-23 19:04:05
Schopsdorf,Germany,52.2333,12.2167,17.45,Overcast clouds,6.1,⚠ Moderate,2025-08-23 19:04:06
Schozach,Germany,49.0667,9.2,20.03,Broken clouds,6.5,⚠ Moderate,2025-08-23 19:04:08
Schulau,Germany,53.5833,9.7,18.56,Clear sky,5.8,⚠ Moderate,2025-08-23 19:04:10
Schulper Neuensiel,Germany,54.2667,8.9333,18.47,Clear sky,6.45,⚠ Moderate,2025-08-23 19:04:12
Schuttertal,Germany,48.2667,7.9667,21.09,Overcast clouds,1.67,✅ Safe,2025-08-23 19:04:13
Schwaan,Germany,53.95,12.1167,17.85,Clear sky,8.4,⚠ Moderate,2025-08-23 19:04:15
Schwaigern,Germany,49.15,9.0667,19.86,Broken clouds,6.24,⚠ Moderate,2025-08-23 19:04:17
Schwanfeld,Germany,49.9167,10.1333,18.11,Broken clouds,7.27,⚠ Moderate,2025-08-23 19:04:19
Schwarzenbruck,Germany,49.35,11.25,18.26,Overcast clouds,4.49,✅ Safe,2025-08-23 19:04:21
Schwedt,Germany,53.0667,14.2667,15.79,Moderate rain,7.48,⚠ Moderate,2025-08-23 19:04:22
Schweinfurt,Germany,50.05,10.2167,17.86,Overcast clouds,6.2,⚠ Moderate,2025-08-23 19:04:24
Schwelgern,Germany,51.5,6.7333,19.16,Scattered clouds,3.52,✅ Safe,2025-08-23 19:04:26
Schweringen,Germany,52.75,9.1833,18.52,Overcast clouds,6.7,⚠ Moderate,2025-08-23 19:04:28
Schwielowsee,Germany,52.3333,12.9667,17.45,Overcast clouds,5.7,⚠ Moderate,2025-08-23 19:04:29
Schwindegg,Germany,48.2667,12.25,18.55,Overcast clouds,4.72,✅ Safe,2025-08-23 19:04:31
