Port,Country,Latitude,Longitude,Temperature (°C),Weather,Wind (m/s),Safety Status,Updated_At
Surabaya,Indonesia,-7.2333,112.75,28.54,Broken clouds,3.24,✅ Safe,2025-08-23 16:33:20
Tanjung Pandan,Indonesia,-2.75,107.65,25.68,Scattered clouds,2.16,✅ Safe,2025-08-23 16:33:22
Tanjungbalai,Indonesia,1.0,103.4333,29.75,Scattered clouds,1.7,✅ Safe,2025-08-23 16:33:23
Tanjungpinang,Indonesia,0.9167,104.45,28.22,Few clouds,3.0,✅ Safe,2025-08-23 16:33:25
Tanjunguban,Indonesia,1.05,104.2333,29.69,Scattered clouds,3.68,✅ Safe,2025-08-23 16:33:27
Tarahan,Indonesia,-5.5667,105.3667,26.02,Scattered clouds,3.17,✅ Safe,2025-08-23 16:33:29
Telukbayur,Indonesia,-1.0,100.3667,27.03,Overcast clouds,1.64,✅ Safe,2025-08-23 16:33:30
Toboali,Indonesia,-3.0,106.5,26.03,Scattered clouds,1.78,✅ Safe,2025-08-23 16:33:32
Udang Natuna Terminal,Indonesia,4.0167,106.4667,29.08,Few clouds,3.69,✅ Safe,2025-08-23 16:33:34
"Waingapu, Sumba",Indonesia,-9.65,120.2667,24.86,Broken clouds,2.56,✅ Safe,2025-08-23 16:33:35
Akeselaka,Indonesia,1.05,127.967,24.46,Overcast clouds,0.69,✅ Safe,2025-08-23 16:33:37
"Ampenan, Bali",Indonesia,-8.3405389,115.0919509,17.33,Overcast clouds,0.16,✅ Safe,2025-08-23 16:33:39
"Ambon, Molucas",Indonesia,-3.6255302,128.1054495,25.74,Overcast clouds,3.71,✅ Safe,2025-08-23 16:33:40
Angar,Indonesia,-3.65,130.833,23.61,Overcast clouds,1.57,✅ Safe,2025-08-23 16:33:42
Ampana,Indonesia,-0.867,121.583,25.04,Overcast clouds,2.16,✅ Safe,2025-08-23 16:33:43
Asike,Indonesia,-6.65,140.417,23.46,Broken clouds,1.51,✅ Safe,2025-08-23 16:33:45
Banjarmasin,Indonesia,-3.3186067,114.5943784,25.59,Broken clouds,2.45,✅ Safe,2025-08-23 16:33:46
Belida Terminal,Indonesia,4.133,105.133,28.88,Scattered clouds,1.88,✅ Safe,2025-08-23 16:33:48
Bagendang,Indonesia,-2.733,112.55,26.8,Overcast clouds,1.93,✅ Safe,2025-08-23 16:33:49
Banggai,Indonesia,-1.591,123.4991,24.68,Moderate rain,2.74,✅ Safe,2025-08-23 16:33:51
"Biak, Irian Jaya",Indonesia,-1.1833,136.0666,25.84,Overcast clouds,1.65,✅ Safe,2025-08-23 16:33:52
