Port,Country,Latitude,Longitude,Temperature (°C),Weather,Wind (m/s),Safety Status,Updated_At
Little Bay,Montserrat,16.8,-62.2,27.75,Overcast clouds,2.62,✅ Safe,2025-08-23 17:35:10
Plymouth,Montserrat,16.706523,-62.215738,28.22,Overcast clouds,1.13,✅ Safe,2025-08-23 17:35:11
