Port,Country,Latitude,Longitude,Temperature (°C),Weather,Wind (m/s),Safety Status,Updated_At
Saint-Barthelemy,Saint Barthélemy,17.9,-62.85,28.6,Overcast clouds,4.17,✅ Safe,2025-08-23 17:07:37
Aeroport Gustaf III - Saint-Barthel,Saint Barthélemy,17.9,-62.85,28.6,Overcast clouds,4.17,✅ Safe,2025-08-23 17:07:39
