Port,Country,Latitude,Longitude,Temperature (°C),Weather,Wind (m/s),Safety Status,Updated_At
Kiato,Greece,38.0,22.75,30.51,Clear sky,6.12,⚠ Moderate,2025-08-23 21:24:31
Kimasi,Greece,38.8,23.5167,29.4,Clear sky,1.91,✅ Safe,2025-08-23 21:24:32
Kimi (Kymi),Greece,38.6333,24.1,27.07,Clear sky,1.47,✅ Safe,2025-08-23 21:24:34
Kimolos,Greece,36.7833,24.5833,29.67,Clear sky,2.06,✅ Safe,2025-08-23 21:24:36
Klima,Greece,39.1333,23.65,28.23,Clear sky,2.39,✅ Safe,2025-08-23 21:24:38
Koilas Ermionidos,Greece,37.4167,23.1333,29.91,Clear sky,3.63,✅ Safe,2025-08-23 21:24:39
Kopanos,Greece,40.6333,22.1167,28.93,Broken clouds,2.38,✅ Safe,2025-08-23 21:24:41
Korinthos,Greece,37.9333,22.9167,30.85,Clear sky,5.54,⚠ Moderate,2025-08-23 21:24:42
Kos,Greece,36.8667,27.25,29.14,Clear sky,4.77,✅ Safe,2025-08-23 21:24:44
Kosta Ermionidas,Greece,37.3,23.1667,30.61,Clear sky,5.0,⚠ Moderate,2025-08-23 21:24:46
Koufonissia Kykladon,Greece,36.9333,25.6,27.73,Clear sky,1.19,✅ Safe,2025-08-23 21:24:47
Kyllini,Greece,37.9333,21.15,28.11,Clear sky,7.17,⚠ Moderate,2025-08-23 21:24:49
Kythnos,Greece,37.3833,24.4,27.52,Clear sky,2.11,✅ Safe,2025-08-23 21:24:51
Lagos (Porto-Lago),Greece,41.0167,25.1167,27.88,Clear sky,1.53,✅ Safe,2025-08-23 21:24:53
Lakkion,Greece,37.1333,26.85,29.13,Clear sky,7.39,⚠ Moderate,2025-08-23 21:24:54
Lardos Rhodes,Greece,36.0667,28.0333,29.32,Clear sky,7.07,⚠ Moderate,2025-08-23 21:24:56
Larymna,Greece,38.5667,23.2833,29.65,Clear sky,4.07,✅ Safe,2025-08-23 21:24:58
Laurium (Lavrion),Greece,37.7167,24.0667,28.01,Clear sky,3.55,✅ Safe,2025-08-23 21:25:00
Lefkada (Lefkas),Greece,38.8333,20.7,27.54,Clear sky,5.6,⚠ Moderate,2025-08-23 21:25:01
Lefkimmi,Greece,39.4167,20.1,26.75,Clear sky,5.72,⚠ Moderate,2025-08-23 21:25:03
Leonidion,Greece,37.15,22.9,30.75,Clear sky,1.13,✅ Safe,2025-08-23 21:25:05
Leros,Greece,37.1833,26.8,29.42,Clear sky,8.12,⚠ Moderate,2025-08-23 21:25:07
Limni,Greece,38.7667,23.3167,29.7,Clear sky,3.23,✅ Safe,2025-08-23 21:25:08
Linaria,Greece,38.85,24.5333,29.24,Clear sky,1.54,✅ Safe,2025-08-23 21:25:10
Lindos Rodou,Greece,36.1,28.0833,32.07,Clear sky,6.87,⚠ Moderate,2025-08-23 21:25:11
Linoperamata Hrakliou,Greece,35.35,25.05,29.28,Clear sky,6.21,⚠ Moderate,2025-08-23 21:25:13
Lipsoi,Greece,37.2833,26.7667,29.55,Clear sky,8.52,⚠ Moderate,2025-08-23 21:25:15
Lixuri,Greece,38.2,20.4333,26.53,Clear sky,5.45,⚠ Moderate,2025-08-23 21:25:17
Magoula,Greece,39.8167,22.0833,28.23,Overcast clouds,0.9,✅ Safe,2025-08-23 21:25:18
Magoula,Greece,38.0833,23.5167,30.54,Clear sky,4.49,✅ Safe,2025-08-23 21:25:20
Malessina,Greece,38.65,23.2333,29.68,Clear sky,4.06,✅ Safe,2025-08-23 21:25:22
Marathokampos Samou,Greece,37.7,26.7,30.3,Clear sky,4.67,✅ Safe,2025-08-23 21:25:24
Marmari,Greece,38.05,24.3167,28.06,Clear sky,3.05,✅ Safe,2025-08-23 21:25:26
Mathraki Diapontioi Island,Greece,39.7833,19.5167,25.28,Clear sky,7.39,⚠ Moderate,2025-08-23 21:25:30
Megalon Livadion,Greece,37.15,24.4167,27.47,Clear sky,1.85,✅ Safe,2025-08-23 21:25:34
Meganisi,Greece,38.6667,20.75,26.95,Clear sky,5.07,⚠ Moderate,2025-08-23 21:25:35
Menidi,Greece,39.0333,21.1167,27.51,Clear sky,3.97,✅ Safe,2025-08-23 21:25:36
Mesolongion,Greece,38.3667,21.4333,28.83,Clear sky,6.13,⚠ Moderate,2025-08-23 21:25:38
Mesta Hiou,Greece,38.2833,25.9333,29.58,Clear sky,4.85,✅ Safe,2025-08-23 21:25:40
Methana,Greece,37.5833,23.55,27.53,Clear sky,5.49,⚠ Moderate,2025-08-23 21:25:42
Methoni,Greece,36.8167,21.7167,28.91,Clear sky,7.75,⚠ Moderate,2025-08-23 21:25:43
Mirina,Greece,39.8667,25.0667,27.76,Clear sky,2.66,✅ Safe,2025-08-23 21:25:44
Molyvos,Greece,39.3667,26.15,27.56,Clear sky,4.43,✅ Safe,2025-08-23 21:25:46
Monemvasia,Greece,36.6833,23.05,30.28,Clear sky,5.5,⚠ Moderate,2025-08-23 21:25:48
Moni Vatopediou,Greece,40.3,24.2,27.51,Clear sky,2.48,✅ Safe,2025-08-23 21:25:50
Moudhros,Greece,39.8667,25.2667,28.25,Clear sky,3.09,✅ Safe,2025-08-23 21:25:51
Moutsouna,Greece,37.0833,25.5833,27.3,Clear sky,2.26,✅ Safe,2025-08-23 21:25:53
Mykonos,Greece,37.45,25.3333,27.1,Clear sky,4.8,✅ Safe,2025-08-23 21:25:55
