Port,Country,Latitude,Longitude,Temperature (°C),Weather,Wind (m/s),Safety Status,Updated_At
Monte-Carlo,Monaco,43.7333,7.4167,26.3,Few clouds,1.65,✅ Safe,2025-08-23 22:00:13
