Port,Country,Latitude,Longitude,Temperature (°C),Weather,Wind (m/s),Safety Status,Updated_At
Kyaiklat,Myanmar,16.5667,95.7833,24.15,Overcast clouds,3.26,✅ Safe,2025-08-23 16:48:13
Tanintharyi,Myanmar,12.0833,99.0167,25.03,Overcast clouds,1.78,✅ Safe,2025-08-23 16:48:14
Thilawa,Myanmar,16.65,96.25,24.09,Overcast clouds,3.89,✅ Safe,2025-08-23 16:48:16
Yangon,Myanmar,16.8660694,96.195132,23.88,Overcast clouds,4.26,✅ Safe,2025-08-23 16:48:17
