Port,Country,Latitude,Longitude,Temperature (°C),Weather,Wind (m/s),Safety Status,Updated_At
Castries,Saint Lucia,14.0167,-60.9667,28.89,Few clouds,4.92,✅ Safe,2025-08-23 17:34:53
Vieux Fort,Saint Lucia,13.720608,-60.9496433,28.62,Scattered clouds,5.14,⚠ Moderate,2025-08-23 17:34:55
