Port,Country,Latitude,Longitude,Temperature (°C),Weather,Wind (m/s),Safety Status,Updated_At
Rushbrooke,Ireland,51.85,-8.3167,20.04,Overcast clouds,4.3,✅ Safe,2025-08-23 21:39:21
Shannon,Ireland,52.7,-8.85,22.23,Overcast clouds,4.29,✅ Safe,2025-08-23 21:39:23
Skull,Ireland,51.5167,-9.5333,17.46,Overcast clouds,3.7,✅ Safe,2025-08-23 21:39:24
Stokestown/New Ross,Ireland,52.35,-6.9833,20.83,Broken clouds,3.64,✅ Safe,2025-08-23 21:39:26
Tober,Ireland,53.3667,-7.65,20.21,Overcast clouds,1.57,✅ Safe,2025-08-23 21:39:28
Tom Roes Point Terminal/Drogheda,Ireland,53.7167,-6.3,20.52,Overcast clouds,0.95,✅ Safe,2025-08-23 21:39:30
Town Quays/Drogheda,Ireland,53.717856,-6.3560985,20.51,Light rain,0.65,✅ Safe,2025-08-23 21:39:32
Waterford,Ireland,52.25,-7.1,20.78,Broken clouds,4.06,✅ Safe,2025-08-23 21:39:33
Waterford City Quays,Ireland,52.25,-7.1,20.78,Broken clouds,4.06,✅ Safe,2025-08-23 21:39:35
Waterford Great Island (ESB),Ireland,52.2667,-6.9833,20.23,Broken clouds,3.82,✅ Safe,2025-08-23 21:39:37
Achill,Ireland,53.95,-9.88333,18.84,Broken clouds,3.98,✅ Safe,2025-08-23 21:39:38
Aughris,Ireland,54.26667,-8.76667,18.37,Overcast clouds,3.27,✅ Safe,2025-08-23 21:39:40
Alexandra Quay,Ireland,53.343872,-6.2253059,20.89,Overcast clouds,0.37,✅ Safe,2025-08-23 21:39:42
Ardgroom,Ireland,51.75,-9.88333,19.04,Overcast clouds,3.92,✅ Safe,2025-08-23 21:39:44
Aran Islands,Ireland,53.08333,-9.56667,17.43,Overcast clouds,2.84,✅ Safe,2025-08-23 21:39:46
Arranmore,Ireland,55.0,-8.48333,16.81,Overcast clouds,3.05,✅ Safe,2025-08-23 21:39:48
Annacotty,Ireland,52.4,-8.3,20.06,Overcast clouds,4.27,✅ Safe,2025-08-23 21:39:50
Barna,Ireland,53.25,-9.15,18.11,Broken clouds,0.98,✅ Safe,2025-08-23 21:39:52
Bannow,Ireland,52.21667,-6.78333,19.65,Broken clouds,3.56,✅ Safe,2025-08-23 21:39:55
Ballycastle,Ireland,54.28333,-9.36667,19.74,Overcast clouds,1.12,✅ Safe,2025-08-23 21:39:57
Ballyconiger,Ireland,52.43333,-6.31667,19.0,Overcast clouds,4.19,✅ Safe,2025-08-23 21:39:59
Ballycrovane,Ireland,51.71667,-9.95,17.95,Overcast clouds,4.4,✅ Safe,2025-08-23 21:40:01
Ballyconneely,Ireland,53.43333,-10.08333,18.22,Broken clouds,3.62,✅ Safe,2025-08-23 21:40:03
Ballyduff,Ireland,52.45,-9.66667,18.59,Overcast clouds,1.4,✅ Safe,2025-08-23 21:40:05
Rosbeg/Portnoo,Ireland,54.83333,-8.46667,17.39,Overcast clouds,1.46,✅ Safe,2025-08-23 21:40:07
Belmullet/Blacksod,Ireland,54.23333,-10.0,17.77,Broken clouds,6.07,⚠ Moderate,2025-08-23 21:40:08
Bonagee/Culdaff,Ireland,55.3,-7.15,17.92,Overcast clouds,0.92,✅ Safe,2025-08-23 21:40:10
Ballyglass,Ireland,54.23333,-9.31667,19.38,Overcast clouds,1.28,✅ Safe,2025-08-23 21:40:12
